# From http://arep.med.harvard.edu/mrnadata/expression.html
# Finding DNA Regulatory Motifs within Unaligned Non-Coding Sequences Clustered by Whole-Genome mRNA Quantitation, Roth, F.R., Hughes, J. D., Estep, P. E. & G.M. Church, Nature Biotechnology 1998   
orf	expr.a	expr.alpha	low.sig.a	low.sig.alpha
YJL202C	0.35	0.09	TRUE	TRUE
YJL203W	0.35	0.09	TRUE	TRUE
YJL204C	0.35	0.09	TRUE	TRUE
YJL206C	0.35	0.09	TRUE	TRUE
YJL207C	0.35	0.09	TRUE	TRUE
YJL208C	0.35	0.09	TRUE	TRUE
YJL209W	0.35	0.09	TRUE	TRUE
YJL211C	0.35	0.09	TRUE	TRUE
YJL212C	0.35	0.09	TRUE	TRUE
YJL213W	0.35	0.09	TRUE	TRUE
YJL214W	0.35	0.09	TRUE	TRUE
YJL215C	0.35	0.09	TRUE	TRUE
YJL216C	0.35	0.09	TRUE	TRUE
YJL218W	0.35	0.09	TRUE	TRUE
YJL219W	0.35	0.09	TRUE	TRUE
YJL220W	0.35	0.09	TRUE	TRUE
YJL221C	0.35	0.09	TRUE	TRUE
YJL222W	0.35	0.09	TRUE	TRUE
YJL223C	0.35	0.1	TRUE	TRUE
YJL225C	0.35	0.09	TRUE	TRUE
YJR002W	0.35	0.09	TRUE	TRUE
YJR003C	0.35	0.09	TRUE	TRUE
YJR005W	0.35	0.09	TRUE	TRUE
YJR006W	0.35	0.09	TRUE	TRUE
YJR010W	0.35	0.09	TRUE	TRUE
YJR011C	0.35	0.09	TRUE	TRUE
YJR012C	0.35	0.09	TRUE	TRUE
YJR013W	0.35	0.1	TRUE	TRUE
YJR018W	0.35	0.09	TRUE	TRUE
YJR020W	0.35	0.09	TRUE	TRUE
YJR021C	0.35	0.09	TRUE	TRUE
YJR022W	0.35	0.09	TRUE	TRUE
YJR023C	0.35	0.09	TRUE	TRUE
YJR030C	0.35	0.09	TRUE	TRUE
YJR031C	0.35	0.09	TRUE	TRUE
YJR032W	0.35	0.09	TRUE	TRUE
YJR033C	0.35	0.09	TRUE	TRUE
YJR034W	0.35	0.09	TRUE	TRUE
YJR035W	0.35	0.09	TRUE	TRUE
YJR036C	0.35	0.09	TRUE	TRUE
YJR037W	0.35	0.09	TRUE	TRUE
YJR038C	0.35	0.09	TRUE	TRUE
YJR039W	0.35	0.09	TRUE	TRUE
YJR040W	0.35	0.09	TRUE	TRUE
YJR041C	0.35	0.09	TRUE	TRUE
YJR042W	0.35	0.09	TRUE	TRUE
YJR043C	0.35	0.09	TRUE	TRUE
YJR046W	0.35	0.09	TRUE	TRUE
YJR047C	0.35	0.09	TRUE	TRUE
YJR049C	0.35	0.09	TRUE	TRUE
YJR050W	0.35	0.09	TRUE	TRUE
YJR051W	0.35	0.09	TRUE	TRUE
YJR052W	0.35	0.09	TRUE	TRUE
YJR053W	0.35	0.09	TRUE	TRUE
YJR054W	0.35	0.09	TRUE	TRUE
YJR055W	0.35	0.09	TRUE	TRUE
YJR056C	0.35	0.09	TRUE	TRUE
YJR057W	0.35	0.09	TRUE	TRUE
YJR060W	0.35	0.09	TRUE	TRUE
YJR061W	0.35	0.09	TRUE	TRUE
YJR062C	0.35	0.09	TRUE	TRUE
YJR066W	0.35	0.09	TRUE	TRUE
YJR067C	0.35	0.09	TRUE	TRUE
YJR068W	0.35	0.09	TRUE	TRUE
YJR071W	0.35	0.09	TRUE	TRUE
YJR072C	0.35	0.09	TRUE	TRUE
YJR078W	0.35	0.09	TRUE	TRUE
YJR079W	0.35	0.09	TRUE	TRUE
YJR082C	0.35	0.09	TRUE	TRUE
YJR083C	0.35	0.09	TRUE	TRUE
YJR087W	0.35	0.09	TRUE	TRUE
YJR088C	0.35	0.09	TRUE	TRUE
YJR089W	0.35	0.09	TRUE	TRUE
YJR090C	0.35	0.09	TRUE	TRUE
YJR091C	0.35	0.09	TRUE	TRUE
YJR092W	0.35	0.09	TRUE	TRUE
YJR093C	0.35	0.09	TRUE	TRUE
YJR094C	0.35	0.09	TRUE	TRUE
YJR095W	0.35	0.09	TRUE	TRUE
YJR097W	0.35	0.09	TRUE	TRUE
YJR098C	0.35	0.09	TRUE	TRUE
YJR099W	0.35	0.09	TRUE	TRUE
YJR100C	0.35	0.09	TRUE	TRUE
YJR102C	0.35	0.09	TRUE	TRUE
YJR106W	0.35	0.09	TRUE	TRUE
YJR107W	0.35	0.09	TRUE	TRUE
YJR108W	0.35	0.09	TRUE	TRUE
YJR109C	0.35	0.09	TRUE	TRUE
YJR110W	0.35	0.09	TRUE	TRUE
YJR111C	0.35	0.09	TRUE	TRUE
YJR112W	0.35	0.09	TRUE	TRUE
YJR114W	0.35	0.09	TRUE	TRUE
YJR119C	0.35	0.09	TRUE	TRUE
YJR120W	0.35	0.09	TRUE	TRUE
YJR122W	0.35	0.09	TRUE	TRUE
YJR124C	0.35	0.09	TRUE	TRUE
YJR128W	0.35	0.09	TRUE	TRUE
YJR129C	0.35	0.09	TRUE	TRUE
YJR130C	0.35	0.09	TRUE	TRUE
YJR131W	0.35	0.09	TRUE	TRUE
YJR132W	0.35	0.09	TRUE	TRUE
YJR134C	0.35	0.09	TRUE	TRUE
YJR135C	0.35	0.09	TRUE	TRUE
YJR136C	0.35	0.09	TRUE	TRUE
YJR137C	0.35	0.09	TRUE	TRUE
YJR138W	0.35	0.09	TRUE	TRUE
YJR140C	0.35	0.09	TRUE	TRUE
YJR141W	0.35	0.09	TRUE	TRUE
YJR142W	0.35	0.09	TRUE	TRUE
YJR144W	0.35	0.09	TRUE	TRUE
YJR146W	0.35	0.09	TRUE	TRUE
YJR147W	0.35	0.09	TRUE	TRUE
YJR149W	0.35	0.09	TRUE	TRUE
YJR150C	0.35	0.09	TRUE	TRUE
YJR151C	0.35	0.09	TRUE	TRUE
YJR152W	0.35	0.09	TRUE	TRUE
YJR153W	0.35	0.09	TRUE	TRUE
YJR154W	0.35	0.09	TRUE	TRUE
YJR155W	0.35	0.09	TRUE	TRUE
YJR156C	0.35	0.09	TRUE	TRUE
YJR157W	0.35	0.09	TRUE	TRUE
YJR158W	0.35	0.09	TRUE	TRUE
YJR159W	0.35	0.09	TRUE	TRUE
YJR160C	0.35	0.09	TRUE	TRUE
YJR162C	0.35	0.09	TRUE	TRUE
YKL005C	0.35	0.09	TRUE	TRUE
YKL006C-A	0.35	0.09	TRUE	TRUE
YKL011C	0.35	0.09	TRUE	TRUE
YKL012W	0.35	0.09	TRUE	TRUE
YKL014C	0.35	0.09	TRUE	TRUE
YKL015W	0.35	0.09	TRUE	TRUE
YKL017C	0.35	0.09	TRUE	TRUE
YKL020C	0.35	0.09	TRUE	TRUE
YKL021C	0.35	0.09	TRUE	TRUE
YKL022C	0.35	0.09	TRUE	TRUE
YKL023W	0.35	0.09	TRUE	TRUE
YKL025C	0.35	0.09	TRUE	TRUE
YKL026C	0.35	0.09	TRUE	TRUE
YKL027W	0.35	0.09	TRUE	TRUE
YKL030W	0.35	0.09	TRUE	TRUE
YKL031W	0.35	0.09	TRUE	TRUE
YKL032C	0.35	0.09	TRUE	TRUE
YKL033W	0.35	0.09	TRUE	TRUE
YKL036C	0.35	0.09	TRUE	TRUE
YKL037W	0.35	0.09	TRUE	TRUE
YKL038W	0.35	0.09	TRUE	TRUE
YKL040C	0.35	0.09	TRUE	TRUE
YKL041W	0.35	0.09	TRUE	TRUE
YKL042W	0.35	0.09	TRUE	TRUE
YKL044W	0.35	0.09	TRUE	TRUE
YKL045W	0.35	0.09	TRUE	TRUE
YKL047W	0.35	0.09	TRUE	TRUE
YKL048C	0.35	0.09	TRUE	TRUE
YKL049C	0.35	0.09	TRUE	TRUE
YKL050C	0.35	0.09	TRUE	TRUE
YKL052C	0.35	0.09	TRUE	TRUE
YKL055C	0.35	0.09	TRUE	TRUE
YKL057C	0.35	0.09	TRUE	TRUE
YKL059C	0.35	0.09	TRUE	TRUE
YKL061W	0.35	0.09	TRUE	TRUE
YKL063C	0.35	0.09	TRUE	TRUE
YKL064W	0.35	0.09	TRUE	TRUE
YKL068W	0.35	0.09	TRUE	TRUE
YKL069W	0.35	0.1	TRUE	TRUE
YKL070W	0.35	0.09	TRUE	TRUE
YKL071W	0.35	0.09	TRUE	TRUE
YKL072W	0.35	0.09	TRUE	TRUE
YKL073W	0.35	0.09	TRUE	TRUE
YKL074C	0.35	0.09	TRUE	TRUE
YKL075C	0.35	0.09	TRUE	TRUE
YKL076C	0.35	0.09	TRUE	TRUE
YKL078W	0.35	0.09	TRUE	TRUE
YKL079W	0.35	0.09	TRUE	TRUE
YKL082C	0.35	0.09	TRUE	TRUE
YKL083W	0.35	0.09	TRUE	TRUE
YKL088W	0.35	0.09	TRUE	TRUE
YKL089W	0.35	0.09	TRUE	TRUE
YKL090W	0.35	0.09	TRUE	TRUE
YKL092C	0.35	0.09	TRUE	TRUE
YKL093W	0.35	0.09	TRUE	TRUE
YKL095W	0.35	0.09	TRUE	TRUE
YKL097C	0.35	0.09	TRUE	TRUE
YKL098W	0.35	0.09	TRUE	TRUE
YKL099C	0.35	0.09	TRUE	TRUE
YKL101W	0.35	0.09	TRUE	TRUE
YKL102C	0.35	0.09	TRUE	TRUE
YKL105C	0.35	0.09	TRUE	TRUE
YKL106W	0.35	0.1	TRUE	TRUE
YKL107W	0.35	0.09	TRUE	TRUE
YKL108W	0.35	0.09	TRUE	TRUE
YKL109W	0.35	0.09	TRUE	TRUE
YKL110C	0.35	0.09	TRUE	TRUE
YKL111C	0.35	0.09	TRUE	TRUE
YKL112W	0.35	0.09	TRUE	TRUE
YKL113C	0.35	0.09	TRUE	TRUE
YKL114C	0.35	0.09	TRUE	TRUE
YKL115C	0.35	0.09	TRUE	TRUE
YKL116C	0.35	0.09	TRUE	TRUE
YKL118W	0.35	0.09	TRUE	TRUE
YKL119C	0.35	0.09	TRUE	TRUE
YKL121W	0.35	0.09	TRUE	TRUE
YKL123W	0.35	0.09	TRUE	TRUE
YKL124W	0.35	0.09	TRUE	TRUE
YKL125W	0.35	0.09	TRUE	TRUE
YKL129C	0.35	0.09	TRUE	TRUE
YKL130C	0.35	0.09	TRUE	TRUE
YKL131W	0.35	0.09	TRUE	TRUE
YKL132C	0.35	0.09	TRUE	TRUE
YKL133C	0.35	0.09	TRUE	TRUE
YKL134C	0.35	0.09	TRUE	TRUE
YKL135C	0.35	0.09	TRUE	TRUE
YKL136W	0.35	0.09	TRUE	TRUE
YKL137W	0.35	0.09	TRUE	TRUE
YKL138C	0.35	0.09	TRUE	TRUE
YKL139W	0.35	0.09	TRUE	TRUE
YKL143W	0.35	0.09	TRUE	TRUE
YKL147C	0.35	0.09	TRUE	TRUE
YKL149C	0.35	0.09	TRUE	TRUE
YKL153W	0.35	0.09	TRUE	TRUE
YKL154W	0.35	0.09	TRUE	TRUE
YKL155C	0.35	0.09	TRUE	TRUE
YKL158W	0.35	0.09	TRUE	TRUE
YKL159C	0.35	0.09	TRUE	TRUE
YKL161C	0.35	0.09	TRUE	TRUE
YKL162C	0.35	0.09	TRUE	TRUE
YKL166C	0.35	0.09	TRUE	TRUE
YKL168C	0.35	0.09	TRUE	TRUE
YKL169C	0.35	0.09	TRUE	TRUE
YKL171W	0.35	0.09	TRUE	TRUE
YKL173W	0.35	0.09	TRUE	TRUE
YKL176C	0.35	0.09	TRUE	TRUE
YKL177W	0.35	0.09	TRUE	TRUE
YKL179C	0.35	0.09	TRUE	TRUE
YKL183W	0.35	0.09	TRUE	TRUE
YKL187C	0.35	0.09	TRUE	TRUE
YKL188C	0.35	0.09	TRUE	TRUE
YKL189W	0.35	0.09	TRUE	TRUE
YKL193C	0.35	0.09	TRUE	TRUE
YKL194C	0.35	0.09	TRUE	TRUE
YKL195W	0.35	0.09	TRUE	TRUE
YKL197C	0.35	0.09	TRUE	TRUE
YKL198C	0.35	0.09	TRUE	TRUE
YKL200C	0.35	0.09	TRUE	TRUE
YKL201C	0.35	0.09	TRUE	TRUE
YKL202W	0.35	0.09	TRUE	TRUE
YKL203C	0.35	0.09	TRUE	TRUE
YKL204W	0.35	0.09	TRUE	TRUE
YKL205W	0.35	0.09	TRUE	TRUE
YKL206C	0.35	0.1	TRUE	TRUE
YKL208W	0.35	0.09	TRUE	TRUE
YKL209C	0.35	0.09	TRUE	TRUE
YKL215C	0.35	0.09	TRUE	TRUE
YKL217W	0.35	0.09	TRUE	TRUE
YKL218C	0.35	0.09	TRUE	TRUE
YKL219W	0.35	0.09	TRUE	TRUE
YKL220C	0.35	0.09	TRUE	TRUE
YKL221W	0.35	0.09	TRUE	TRUE
YKL222C	0.35	0.09	TRUE	TRUE
YKL223W	0.35	0.09	TRUE	TRUE
YKL224C	0.35	0.09	TRUE	TRUE
YKL225W	0.35	0.09	TRUE	TRUE
YKR001C	0.35	0.09	TRUE	TRUE
YKR002W	0.35	0.1	TRUE	TRUE
YKR003W	0.35	0.09	TRUE	TRUE
YKR005C	0.35	0.09	TRUE	TRUE
YKR007W	0.35	0.09	TRUE	TRUE
YKR008W	0.35	0.09	TRUE	TRUE
YKR009C	0.35	0.09	TRUE	TRUE
YKR010C	0.35	0.09	TRUE	TRUE
YKR011C	0.35	0.09	TRUE	TRUE
YKR012C	0.35	0.09	TRUE	TRUE
YKR014C	0.35	0.09	TRUE	TRUE
YKR015C	0.35	0.09	TRUE	TRUE
YKR016W	0.35	0.09	TRUE	TRUE
YKR017C	0.35	0.09	TRUE	TRUE
YKR019C	0.35	0.09	TRUE	TRUE
YKR020W	0.35	0.09	TRUE	TRUE
YKR021W	0.35	0.09	TRUE	TRUE
YKR022C	0.35	0.09	TRUE	TRUE
YKR023W	0.35	0.09	TRUE	TRUE
YKR024C	0.35	0.09	TRUE	TRUE
YKR027W	0.35	0.09	TRUE	TRUE
YKR028W	0.35	0.09	TRUE	TRUE
YKR029C	0.35	0.09	TRUE	TRUE
YKR031C	0.35	0.09	TRUE	TRUE
YKR032W	0.35	0.09	TRUE	TRUE
YKR033C	0.35	0.09	TRUE	TRUE
YKR034W	0.35	0.09	TRUE	TRUE
YKR035C	0.35	0.09	TRUE	TRUE
YKR036C	0.35	0.09	TRUE	TRUE
YKR037C	0.35	0.09	TRUE	TRUE
YKR040C	0.35	0.09	TRUE	TRUE
YKR041W	0.35	0.09	TRUE	TRUE
YKR044W	0.35	0.09	TRUE	TRUE
YKR045C	0.35	0.09	TRUE	TRUE
YKR047W	0.35	0.09	TRUE	TRUE
YKR050W	0.35	0.09	TRUE	TRUE
YKR051W	0.35	0.09	TRUE	TRUE
YKR052C	0.35	0.09	TRUE	TRUE
YKR053C	0.35	0.09	TRUE	TRUE
YKR054C	0.35	0.09	TRUE	TRUE
YKR055W	0.35	0.09	TRUE	TRUE
YKR058W	0.35	0.09	TRUE	TRUE
YKR060W	0.35	0.09	TRUE	TRUE
YKR061W	0.35	0.09	TRUE	TRUE
YKR063C	0.35	0.09	TRUE	TRUE
YKR064W	0.35	0.09	TRUE	TRUE
YKR069W	0.35	0.09	TRUE	TRUE
YKR072C	0.35	0.1	TRUE	TRUE
YKR073C	0.35	0.09	TRUE	TRUE
YKR075C	0.35	0.09	TRUE	TRUE
YKR077W	0.35	0.09	TRUE	TRUE
YKR078W	0.35	0.09	TRUE	TRUE
YKR079C	0.35	0.09	TRUE	TRUE
YKR081C	0.35	0.09	TRUE	TRUE
YKR082W	0.35	0.09	TRUE	TRUE
YKR083C	0.35	0.09	TRUE	TRUE
YKR084C	0.35	0.09	TRUE	TRUE
YKR085C	0.35	0.09	TRUE	TRUE
YKR086W	0.35	0.09	TRUE	TRUE
YKR087C	0.35	0.09	TRUE	TRUE
YKR089C	0.35	0.09	TRUE	TRUE
YKR090W	0.35	0.09	TRUE	TRUE
YKR091W	0.35	0.09	TRUE	TRUE
YKR092C	0.35	0.09	TRUE	TRUE
YKR095W	0.35	0.09	TRUE	TRUE
YKR096W	0.35	0.09	TRUE	TRUE
YKR097W	0.35	0.09	TRUE	TRUE
YKR098C	0.35	0.09	TRUE	TRUE
YKR099W	0.35	0.09	TRUE	TRUE
YKR101W	0.35	0.09	TRUE	TRUE
YKR102W	0.35	0.09	TRUE	TRUE
YKR103W	0.35	0.09	TRUE	TRUE
YKR104W	0.35	0.09	TRUE	TRUE
YKR105C	0.35	0.09	TRUE	TRUE
YKR106W	0.35	0.09	TRUE	TRUE
YLL001W	0.35	0.09	TRUE	TRUE
YLL002W	0.35	0.09	TRUE	TRUE
YLL003W	0.35	0.09	TRUE	TRUE
YLL004W	0.35	0.09	TRUE	TRUE
YLL005C	0.35	0.09	TRUE	TRUE
YLL006W	0.35	0.09	TRUE	TRUE
YLL007C	0.35	0.09	TRUE	TRUE
YLL008W	0.35	0.09	TRUE	TRUE
YLL011W	0.35	0.09	TRUE	TRUE
YLL012W	0.35	0.09	TRUE	TRUE
YLL013C	0.35	0.09	TRUE	TRUE
YLL015W	0.35	0.09	TRUE	TRUE
YLL016W	0.35	0.09	TRUE	TRUE
YLL017W	0.35	0.09	TRUE	TRUE
YLL019C	0.35	0.09	TRUE	TRUE
YLL021W	0.35	0.09	TRUE	TRUE
YLL029W	0.35	0.09	TRUE	TRUE
YLL030C	0.35	0.09	TRUE	TRUE
YLL032C	0.35	0.09	TRUE	TRUE
YLL033W	0.35	0.09	TRUE	TRUE
YLL034C	0.35	0.09	TRUE	TRUE
YLL035W	0.35	0.09	TRUE	TRUE
YLL036C	0.35	0.09	TRUE	TRUE
YLL037W	0.35	0.09	TRUE	TRUE
YLL038C	0.35	0.09	TRUE	TRUE
YLL042C	0.35	0.09	TRUE	TRUE
YLL046C	0.35	0.09	TRUE	TRUE
YLL047W	0.35	0.09	TRUE	TRUE
YLL052C	0.35	0.09	TRUE	TRUE
YLL054C	0.35	0.09	TRUE	TRUE
YLL055W	0.35	0.09	TRUE	TRUE
YLL057C	0.35	0.09	TRUE	TRUE
YLL059C	0.35	0.09	TRUE	TRUE
YLL060C	0.35	0.09	TRUE	TRUE
YLL061W	0.35	0.09	TRUE	TRUE
YLL062C	0.35	0.09	TRUE	TRUE
YLL063C	0.35	0.09	TRUE	TRUE
YLL065W	0.35	0.09	TRUE	TRUE
YLR002C	0.35	0.09	TRUE	TRUE
YLR003C	0.35	0.09	TRUE	TRUE
YLR004C	0.35	0.09	TRUE	TRUE
YLR006C	0.35	0.09	TRUE	TRUE
YLR007W	0.35	0.09	TRUE	TRUE
YLR009W	0.35	0.09	TRUE	TRUE
YLR010C	0.35	0.09	TRUE	TRUE
YLR011W	0.35	0.09	TRUE	TRUE
YLR012C	0.35	0.09	TRUE	TRUE
YLR013W	0.35	0.09	TRUE	TRUE
YLR014C	0.35	0.09	TRUE	TRUE
YLR015W	0.35	0.09	TRUE	TRUE
YLR016C	0.35	0.09	TRUE	TRUE
YLR020C	0.35	0.09	TRUE	TRUE
YLR021W	0.35	0.09	TRUE	TRUE
YLR022C	0.35	0.09	TRUE	TRUE
YLR024C	0.35	0.09	TRUE	TRUE
YLR026C	0.35	0.09	TRUE	TRUE
YLR030W	0.35	0.09	TRUE	TRUE
YLR031W	0.35	0.09	TRUE	TRUE
YLR032W	0.35	0.09	TRUE	TRUE
YLR033W	0.35	0.09	TRUE	TRUE
YLR035C	0.35	0.09	TRUE	TRUE
YLR036C	0.35	0.09	TRUE	TRUE
YLR039C	0.35	0.09	TRUE	TRUE
YLR041W	0.35	0.09	TRUE	TRUE
YLR045C	0.35	0.09	TRUE	TRUE
YLR046C	0.35	0.09	TRUE	TRUE
YLR047C	0.35	0.09	TRUE	TRUE
YLR049C	0.35	0.09	TRUE	TRUE
YLR051C	0.35	0.09	TRUE	TRUE
YLR052W	0.35	0.09	TRUE	TRUE
YLR053C	0.35	0.09	TRUE	TRUE
YLR054C	0.35	0.09	TRUE	TRUE
YLR055C	0.35	0.09	TRUE	TRUE
YLR057W	0.35	0.09	TRUE	TRUE
YLR062C	0.35	0.09	TRUE	TRUE
YLR063W	0.35	0.09	TRUE	TRUE
YLR067C	0.35	0.09	TRUE	TRUE
YLR068W	0.35	0.09	TRUE	TRUE
YLR070C	0.35	0.09	TRUE	TRUE
YLR071C	0.35	0.09	TRUE	TRUE
YLR072W	0.35	0.09	TRUE	TRUE
YLR077W	0.35	0.09	TRUE	TRUE
YLR080W	0.35	0.09	TRUE	TRUE
YLR082C	0.35	0.09	TRUE	TRUE
YLR084C	0.35	0.09	TRUE	TRUE
YLR085C	0.35	0.09	TRUE	TRUE
YLR086W	0.35	0.09	TRUE	TRUE
YLR087C	0.35	0.09	TRUE	TRUE
YLR090W	0.35	0.09	TRUE	TRUE
YLR091W	0.35	0.09	TRUE	TRUE
YLR092W	0.35	0.09	TRUE	TRUE
YLR094C	0.35	0.09	TRUE	TRUE
YLR096W	0.35	0.09	TRUE	TRUE
YLR097C	0.35	0.09	TRUE	TRUE
YLR098C	0.35	0.09	TRUE	TRUE
YLR101C	0.35	0.09	TRUE	TRUE
YLR102C	0.35	0.09	TRUE	TRUE
YLR103C	0.35	0.09	TRUE	TRUE
YLR105C	0.35	0.09	TRUE	TRUE
YLR106C	0.35	0.09	TRUE	TRUE
YLR107W	0.35	0.09	TRUE	TRUE
YLR108C	0.35	0.09	TRUE	TRUE
YLR111W	0.35	0.09	TRUE	TRUE
YLR114C	0.35	0.09	TRUE	TRUE
YLR115W	0.35	0.09	TRUE	TRUE
YLR116W	0.35	0.09	TRUE	TRUE
YLR117C	0.35	0.09	TRUE	TRUE
YLR119W	0.35	0.09	TRUE	TRUE
YLR122C	0.35	0.09	TRUE	TRUE
YLR123C	0.35	0.09	TRUE	TRUE
YLR124W	0.35	0.09	TRUE	TRUE
YLR125W	0.35	0.09	TRUE	TRUE
YLR126C	0.35	0.09	TRUE	TRUE
YLR127C	0.35	0.09	TRUE	TRUE
YLR128W	0.35	0.09	TRUE	TRUE
YLR131C	0.35	0.09	TRUE	TRUE
YLR135W	0.35	0.09	TRUE	TRUE
YLR136C	0.35	0.09	TRUE	TRUE
YLR137W	0.35	0.09	TRUE	TRUE
YLR138W	0.35	0.09	TRUE	TRUE
YLR139C	0.35	0.09	TRUE	TRUE
YLR140W	0.35	0.09	TRUE	TRUE
YLR141W	0.35	0.09	TRUE	TRUE
YLR142W	0.35	0.09	TRUE	TRUE
YLR143W	0.35	0.09	TRUE	TRUE
YLR144C	0.35	0.09	TRUE	TRUE
YLR145W	0.35	0.09	TRUE	TRUE
YLR147C	0.35	0.09	TRUE	TRUE
YLR148W	0.35	0.09	TRUE	TRUE
YLR149C	0.35	0.09	TRUE	TRUE
YLR151C	0.35	0.09	TRUE	TRUE
YLR152C	0.35	0.1	TRUE	TRUE
YLR156W	0.35	0.09	TRUE	TRUE
YLR158C	0.35	0.09	TRUE	TRUE
YLR159W	0.35	0.09	TRUE	TRUE
YLR161W	0.35	0.09	TRUE	TRUE
YLR162W	0.35	0.09	TRUE	TRUE
YLR163C	0.35	0.09	TRUE	TRUE
YLR164W	0.35	0.09	TRUE	TRUE
YLR165C	0.35	0.09	TRUE	TRUE
YLR166C	0.35	0.09	TRUE	TRUE
YLR168C	0.35	0.09	TRUE	TRUE
YLR169W	0.35	0.09	TRUE	TRUE
YLR170C	0.35	0.09	TRUE	TRUE
YLR171W	0.35	0.09	TRUE	TRUE
YLR173W	0.35	0.09	TRUE	TRUE
YLR174W	0.35	0.09	TRUE	TRUE
YLR176C	0.35	0.09	TRUE	TRUE
YLR181C	0.35	0.09	TRUE	TRUE
YLR182W	0.35	0.09	TRUE	TRUE
YLR183C	0.35	0.09	TRUE	TRUE
YLR184W	0.35	0.09	TRUE	TRUE
YLR187W	0.35	0.09	TRUE	TRUE
YLR188W	0.35	0.09	TRUE	TRUE
YLR189C	0.35	0.09	TRUE	TRUE
YLR190W	0.35	0.09	TRUE	TRUE
YLR191W	0.35	0.1	TRUE	TRUE
YLR193C	0.35	0.09	TRUE	TRUE
YLR196W	0.35	0.09	TRUE	TRUE
YLR198C	0.35	0.09	TRUE	TRUE
YLR200W	0.35	0.09	TRUE	TRUE
YLR205C	0.35	0.09	TRUE	TRUE
YLR207W	0.35	0.09	TRUE	TRUE
YLR210W	0.35	0.09	TRUE	TRUE
YLR211C	0.35	0.09	TRUE	TRUE
YLR213C	0.35	0.09	TRUE	TRUE
YLR214W	0.35	0.09	TRUE	TRUE
YLR215C	0.35	0.09	TRUE	TRUE
YLR217W	0.35	0.09	TRUE	TRUE
YLR218C	0.35	0.09	TRUE	TRUE
YLR219W	0.35	0.09	TRUE	TRUE
YLR221C	0.35	0.09	TRUE	TRUE
YLR223C	0.35	0.09	TRUE	TRUE
YLR225C	0.35	0.09	TRUE	TRUE
YLR226W	0.35	0.09	TRUE	TRUE
YLR227C	0.35	0.09	TRUE	TRUE
YLR228C	0.35	0.09	TRUE	TRUE
YLR230W	0.35	0.09	TRUE	TRUE
YLR232W	0.35	0.09	TRUE	TRUE
YLR233C	0.35	0.09	TRUE	TRUE
YLR234W	0.35	0.09	TRUE	TRUE
YLR235C	0.35	0.09	TRUE	TRUE
YLR236C	0.35	0.09	TRUE	TRUE
YLR238W	0.35	0.09	TRUE	TRUE
YLR239C	0.35	0.09	TRUE	TRUE
YLR240W	0.35	0.09	TRUE	TRUE
YLR242C	0.35	0.09	TRUE	TRUE
YLR243W	0.35	0.09	TRUE	TRUE
YLR245C	0.35	0.09	TRUE	TRUE
YLR246W	0.35	0.09	TRUE	TRUE
YLR247C	0.35	0.09	TRUE	TRUE
YLR254C	0.35	0.09	TRUE	TRUE
YLR255C	0.35	0.09	TRUE	TRUE
YLR260W	0.35	0.09	TRUE	TRUE
YLR261C	0.35	0.09	TRUE	TRUE
YLR262C	0.35	0.09	TRUE	TRUE
YLR263W	0.35	0.09	TRUE	TRUE
YLR265C	0.35	0.09	TRUE	TRUE
YLR266C	0.35	0.09	TRUE	TRUE
YLR267W	0.35	0.09	TRUE	TRUE
YLR269C	0.35	0.09	TRUE	TRUE
YLR271W	0.35	0.09	TRUE	TRUE
YLR272C	0.35	0.09	TRUE	TRUE
YLR273C	0.35	0.09	TRUE	TRUE
YLR274W	0.35	0.09	TRUE	TRUE
YLR275W	0.35	0.09	TRUE	TRUE
YLR276C	0.35	0.09	TRUE	TRUE
YLR277C	0.35	0.09	TRUE	TRUE
YLR278C	0.35	0.09	TRUE	TRUE
YLR279W	0.35	0.09	TRUE	TRUE
YLR280C	0.35	0.09	TRUE	TRUE
YLR281C	0.35	0.09	TRUE	TRUE
YLR282C	0.35	0.09	TRUE	TRUE
YLR283W	0.35	0.09	TRUE	TRUE
YLR284C	0.35	0.09	TRUE	TRUE
YLR287C	0.35	0.09	TRUE	TRUE
YLR288C	0.35	0.09	TRUE	TRUE
YLR289W	0.35	0.09	TRUE	TRUE
YLR296W	0.35	0.09	TRUE	TRUE
YLR298C	0.35	0.09	TRUE	TRUE
YLR299W	0.35	0.09	TRUE	TRUE
YLR302C	0.35	0.09	TRUE	TRUE
YLR305C	0.35	0.09	TRUE	TRUE
YLR306W	0.35	0.09	TRUE	TRUE
YLR307W	0.35	0.09	TRUE	TRUE
YLR308W	0.35	0.09	TRUE	TRUE
YLR309C	0.35	0.09	TRUE	TRUE
YLR310C	0.35	0.09	TRUE	TRUE
YLR311C	0.35	0.09	TRUE	TRUE
YLR312C	0.35	0.09	TRUE	TRUE
YLR313C	0.35	0.09	TRUE	TRUE
YLR314C	0.35	0.09	TRUE	TRUE
YLR315W	0.35	0.09	TRUE	TRUE
YLR316C	0.35	0.09	TRUE	TRUE
YLR318W	0.35	0.09	TRUE	TRUE
YLR319C	0.35	0.09	TRUE	TRUE
YLR320W	0.35	0.09	TRUE	TRUE
YLR321C	0.35	0.09	TRUE	TRUE
YLR322W	0.35	0.09	TRUE	TRUE
YLR323C	0.35	0.09	TRUE	TRUE
