#ORF	TR 1 (mol/min)	TR 2 (mol/min)	TR 3 (mol/min)	TR 4 (mol/min)	TR 5 (mol/min)	RA T1 (mol/cel)	RA T2 (mol/cel)	RA T3 (mol/cel)	RA T4 (mol/cel)	RA T5 (mol/cel)
orf	tr.1	tr.2	tr.3	tr.4	tr.5	ra.1	ra.2	ra.3	ra.4	ra.5
YPL131W	0.230527196	0.218699701	0.210233663	0.282922009	0.184112981	36.24025257	29.00724284	20.86172452	27.39744303	23.38983583
YPL132W	0.053023581	0.038442207	0.05438584	0.044384847	0.052195171	0.654381554	0.629522308	0.805213061	0.6622809	0.663541371
YPL133C	0.097157001	0.102969632	0.088856355	0.103339156	0.092954665	3.314815306	3.689540178	3.23149444	3.905983825	3.729536889
YPL134C	0.04833243	0.040753954	0.042557626	0.046030948	0.046923236	NA	NA	NA	NA	NA
YPL135W	1.732620103	1.934838143	1.747552188	1.773748907	1.834145568	4.411096636	3.398378728	4.395074648	4.497194942	3.994334321
YPL136W	0.14462646	0.140149708	0.137305141	0.151067415	0.14913957	1.116831923	1.530325811	1.647435972	1.735434425	1.384446971
YPL137C	0.137831467	0.150389716	0.146743515	0.147501559	0.168056115	0.662342486	0.644478843	0.472060497	0.53252085	0.691167527
YPL138C	0.091929405	0.08974333	0.082434686	0.088763647	0.089117315	1.251451407	1.331335358	1.504510958	1.603573992	1.539663305
YPL139C	0.0708406	NA	0.080237937	0.106075348	0.086903255	2.245257703	1.804638351	3.040175796	2.737676567	2.874744904
YPL140C	0.099070066	NA	0.091224925	0.078181342	0.113388653	1.482508719	1.084548237	1.342532173	1.065249139	1.366174259
YPL141C	0.085127835	0.089795981	0.0883024	0.084474983	0.092978263	3.267461163	3.583789422	3.873852247	2.653747308	3.047597438
YPL142C	0.248813414	0.271750534	0.21501811	0.305517431	0.312167542	77.25645603	51.44653731	37.33982453	50.49962886	72.62017683
YPL143W	0.456296513	0.390265667	0.43426053	0.422550902	0.447870188	28.25919408	18.64492432	14.23572077	18.06343389	26.47413014
YPL144W	0.093959884	NA	0.079078483	0.069415466	0.076768842	12.04785709	13.73362221	14.816792	9.053890402	13.51786409
YPL145C	0.14326756	0.148641834	0.140327257	0.131159196	0.13045081	5.269163658	5.021966061	5.920672396	5.477618539	5.044754224
YPL146C	0.117733597	0.083696623	0.114302621	0.113635874	0.110974347	4.863866905	3.665721212	3.223580492	4.191930998	3.814710161
YPL148C	0.052209551	0.044410603	0.068929779	0.06081668	0.045465829	NA	NA	0.343999111	0.4826236	NA
YPL149W	0.102026594	0.09925364	0.140844954	0.131707779	0.099467237	0.497041416	0.363043753	NA	0.501972129	0.412144114
YPL150W	0.044422014	0.049799612	0.046659955	0.047846491	0.050904891	1.03225659	0.983133441	1.081806789	1.052858214	0.949681149
YPL151C	0.096090729	0.097491384	0.0933009	0.105075248	0.092315994	0.656349173	0.628682273	0.639756356	0.746565953	0.513298297
YPL152W	0.095455565	0.086710949	0.079914539	0.093707858	0.083915317	4.211937358	2.725079044	2.518054128	2.701604139	3.41859168
YPL153C	0.033210882	0.033304402	0.034206988	0.034434026	0.034694577	0.605210023	0.644559374	0.891647833	0.667908203	0.745785519
YPL154C	0.11951234	0.149067754	0.11209556	0.157210966	0.139937628	5.220838584	5.140257608	5.783399761	5.172566996	5.001606397
YPL155C	0.061560959	0.065603022	0.060669569	0.066890617	0.070501519	0.792379501	0.880236434	0.963702455	0.918035613	0.841558353
YPL156C	0.075293701	0.069953413	0.073641497	0.088942434	0.066736744	1.903782394	1.723274629	1.239368265	2.428102584	1.336854433
YPL157W	0.164823482	0.125422985	0.160097781	0.156765299	0.116376677	1.575496216	1.316710912	1.339318468	1.723052978	1.117100428
YPL158C	0.16296523	0.144305413	0.149231004	0.155205469	0.156418717	3.979614538	4.03689114	4.014360178	3.735507599	3.780625116
YPL159C	0.066841834	0.049686312	0.058736198	0.053409491	0.061422208	2.009817324	2.292264812	2.050059652	1.751602394	1.855173125
YPL160W	0.380693222	NA	0.267355972	0.130851499	0.263642429	5.528361536	3.631709874	4.397159309	4.621026609	5.385220275
YPL161C	0.025001827	0.025221045	0.027985947	0.028039803	0.029206048	1.029734214	1.043432655	1.057326399	1.179197596	1.070717691
YPL162C	0.042633476	NA	0.061969207	0.042587661	0.040577885	1.062347015	0.885952657	1.093915099	1.181059352	0.839209436
YPL163C	0.101980728	0.090814273	0.100427632	0.090213885	0.092634999	15.48843753	14.18994845	15.03106771	14.3295479	13.89265432
YPL164C	0.025774508	0.026343435	0.027774748	0.029286032	0.02909758	0.45687402	0.500789842	0.428843123	0.377318637	0.510516025
YPL165C	0.05464193	0.057858685	0.060276619	0.06586683	0.059501909	1.294962233	1.157866853	1.175431719	1.289041517	1.098287091
YPL166W	0.046863301	NA	0.036776957	0.038021279	0.03759322	0.585907458	0.672408211	0.528122326	0.603104149	0.462326874
YPL167C	NA	NA	0.060421737	NA	0.042663795	NA	NA	1.509520143	NA	NA
YPL168W	0.04236943	0.04365505	0.042672884	0.044814556	0.043621741	1.853335945	1.837200997	1.819526317	1.902431884	2.034131703
YPL169C	0.084785702	0.099480748	0.090466615	0.094029276	0.107740857	3.469273118	3.744638175	3.930452689	3.918001082	4.436089123
YPL170W	0.167464961	0.161462294	0.15349257	0.153411067	0.142205223	4.579401285	5.37970681	6.878087401	5.208838484	5.443332722
YPL171C	0.027857188	0.029849883	0.026432766	0.028368369	0.023173778	0.876775645	0.561337677	0.648279201	0.853132776	0.895508039
YPL172C	0.034716704	NA	0.036135379	0.054843519	0.039379086	0.429117269	0.425312392	0.729938854	0.66123949	0.52262605
YPL173W	0.098997602	0.076279934	0.08749164	0.083259866	0.083419301	1.092877508	0.982314365	0.915518504	1.048131305	1.058103031
YPL174C	0.040250534	0.035888766	0.044200712	0.044035735	0.046813304	0.828616946	0.845688195	0.830757078	0.701003325	0.799768951
YPL175W	0.080441323	NA	0.080489382	0.065179904	0.078224176	0.541277195	0.402380364	0.537167821	0.508329627	0.510947921
YPL176C	0.069526634	0.05803508	0.059954315	0.065652655	0.059931043	0.767425088	0.730012441	0.91309273	0.867323715	0.808899115
YPL177C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YPL178W	0.071395494	0.058663554	0.064143646	0.090128391	0.051987768	1.969861027	NA	0.812347647	1.124839442	0.697085375
YPL179W	0.105299744	0.102062115	0.113113344	0.108786404	0.103939182	3.762816713	3.889365803	4.018597584	4.076379602	3.593838723
YPL180W	0.062133843	0.057296265	0.058983417	0.065443386	0.065570813	1.472465579	1.38163377	1.492339806	1.694119217	1.48893015
YPL181W	0.128236621	0.147125897	0.139806418	0.12910469	0.137339706	3.040939707	3.627144518	3.72323697	2.968629936	3.169052534
YPL182C	0.083616126	0.066718762	0.059000842	0.093922972	0.078215154	2.5950719	1.874999877	2.457431644	2.380428218	2.109913429
YPL183C	0.253736014	0.219787897	0.302974476	0.284783362	0.226122897	0.746312141	0.558877271	0.615560183	0.732639399	0.61103596
YPL183W-A	0.052436473	0.056527238	0.053466379	0.053983105	0.049314055	0.654561616	1.059267211	0.581312864	1.159014802	0.675357344
YPL184C	0.080516979	0.077551241	0.080715957	0.074838835	0.085414135	3.0326043	3.091735931	3.47193007	3.537309709	3.809856235
YPL185W	0.040655664	0.031568495	0.036204673	0.034570198	0.031493359	NA	0.742296109	NA	NA	0.615901716
YPL186C	0.050097713	0.043712052	0.047912153	0.047169864	0.041918673	0.318568277	NA	0.28672698	NA	0.255007634
YPL187W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YPL188W	0.045931021	0.04128828	0.042192573	0.04269291	0.039317648	0.919258882	0.914804477	1.015530757	0.96572599	0.78499134
YPL189W	0.016946758	0.01733943	0.014611179	0.015656661	0.016416733	0.168634504	0.179667443	0.192712788	0.179098092	0.191891551
YPL190C	0.158078048	0.171236008	0.16941173	0.170513211	0.17203954	7.864824862	7.838787234	9.32500708	9.279453458	8.087111124
YPL191C	0.049175145	0.051962935	0.050152909	0.049385587	0.043200769	2.428026712	1.931726073	2.032576968	1.948641846	2.422795664
YPL192C	0.055940096	NA	0.036952158	0.047629012	0.068683508	0.949953272	NA	NA	NA	NA
YPL193W	0.104006531	0.096327087	0.089301636	0.101149934	0.099481678	2.937501859	2.126766794	2.1147926	2.279037264	3.019636493
YPL194W	0.049504794	0.049502643	0.046957835	0.043895961	0.048698016	1.109806168	1.054962138	1.131466	1.098089919	1.079958031
YPL195W	0.055985185	0.054032276	0.052303618	0.057332991	0.059835704	0.517855959	0.514217378	0.505682559	0.552677686	0.531146958
YPL196W	0.06580863	0.067533617	0.095834184	0.069274869	0.077662202	0.626729997	0.55792747	0.611763002	0.843917446	0.701841371
YPL198W	0.181859503	0.176094502	0.19483977	0.18725341	0.190821318	4.915497407	4.070183547	3.505989978	3.646554077	3.531428646
YPL199C	0.08713329	0.067610224	0.070437522	0.085990276	0.074023026	2.610490737	2.030304628	1.761653781	1.535379545	1.977521877
YPL200W	0.056538206	NA	0.113980685	0.030086595	0.06743261	3.55481118	3.161987979	3.558779487	0.833899041	1.830075227
YPL201C	0.034969914	NA	0.034830202	0.036817866	0.036178198	0.229063663	0.212655483	0.227996388	0.254683177	0.225289409
YPL202C	0.030712885	0.031511294	0.030547209	0.029223525	0.028678719	3.92620558	4.620668285	4.792857692	5.356470724	4.745583192
YPL203W	0.044196566	0.047559959	0.047641419	0.057003383	0.048133795	1.274850736	1.224549771	1.240326557	1.390570264	1.255329682
YPL204W	0.226404997	0.199582311	0.20057753	0.222403382	0.208632291	12.84124306	13.60104272	13.99772032	12.97658938	12.02864143
YPL205C	0.043224797	NA	NA	0.105440119	NA	1.613453337	2.806554492	2.679398004	2.418109889	1.676292683
YPL206C	0.039942518	0.036544194	0.043489795	0.039499387	0.037907506	0.969191982	0.822008907	1.203122097	1.067610085	0.769405811
YPL207W	0.077093841	0.06303484	0.079761138	0.077761444	0.07705339	1.392848224	1.364029148	1.638746983	1.63985667	1.431659784
YPL208W	0.043434403	0.038509071	0.044135784	0.043016462	0.042127882	0.357176959	0.302914559	0.274932879	0.339842564	0.284886269
YPL209C	0.100658894	0.122478356	0.095701666	0.13652185	0.133420072	5.116492446	3.588883326	3.383091657	3.24215822	4.897956244
YPL210C	0.128734073	0.122632576	0.137034654	0.141104082	0.14504532	4.884768715	4.718136743	4.178152102	5.061584039	4.709623992
YPL211W	0.163209082	0.083026567	0.141490157	0.109285578	0.106674053	1.071438599	1.278367257	1.051267016	1.407761106	1.501997641
YPL212C	0.110122588	0.101322065	0.108515702	0.111621126	0.098369408	5.951202502	6.384166527	6.517258124	7.145669682	6.432024146
YPL213W	0.071007094	0.056833136	0.070786418	0.067784479	0.056545785	0.735116559	0.635108778	0.588838321	NA	0.522402522
YPL214C	0.044364122	0.043159432	0.051364232	0.052423044	0.044406578	1.141599254	1.16327912	1.363498433	1.443015395	1.16092217
YPL215W	0.145573964	0.142184779	0.138614977	0.155207115	0.151815989	4.9726709	4.172258789	4.337188735	4.236298951	4.661438207
YPL216W	0.05439459	NA	0.091860783	0.059400223	0.073339017	0.865283002	0.637710136	0.940939061	1.047739211	0.827241347
YPL217C	0.110429087	0.141005882	0.146920778	0.167909682	0.139486551	4.380063896	4.712552388	3.84556906	4.249243343	3.670131103
YPL218W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YPL219W	0.038903924	0.049749146	0.042215847	0.046905463	0.04958092	0.462845699	0.50608134	0.551990439	0.454250167	0.521664274
YPL220W	0.137336174	0.098386871	0.098993414	0.115111805	0.077025931	6.29795985	4.682302487	7.127176497	5.147204346	3.594533162
YPL221W	0.17438275	0.176338558	0.169079711	0.195338934	0.179314715	0.478647183	0.442664685	0.502417395	0.524906761	0.57470883
YPL222W	0.034159764	0.041280462	0.049602341	0.043979519	NA	0.507181708	0.509416609	0.517125145	0.522381191	0.478559691
YPL223C	0.041733247	NA	0.022755009	0.028159338	0.036668305	NA	NA	NA	NA	NA
YPL224C	0.049955895	NA	0.054779928	0.060389179	0.054031003	1.159080308	0.85667074	1.052799088	1.047564225	0.977735608
YPL225W	0.0764208	NA	0.088060513	0.107675479	NA	3.060460058	6.882302182	16.77249378	3.324152849	4.972181808
YPL226W	0.434723051	0.334169322	0.375278807	0.432368381	0.414376471	1.446538858	1.232250456	1.094515862	1.168667221	1.218691033
YPL227C	0.113964367	0.113708745	0.113516801	0.117673155	0.110757435	4.380227624	3.500054479	3.460025306	3.414136303	4.566995778
YPL228W	0.061727808	0.066907564	0.063546121	0.069597227	0.060978349	2.091122699	1.850382934	1.718436152	1.750893662	1.866308067
YPL229W	0.080719325	0.076747427	0.08098393	0.08701546	0.074188939	1.301885334	1.102065866	1.281526811	1.611782014	1.058169278
YPL230W	0.030911091	0.031134797	0.026794953	0.029188036	0.026544518	1.266277691	0.930018414	0.978410302	1.042725744	0.964243579
YPL231W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YPL232W	0.210588886	0.21071551	0.213996849	0.260789696	0.221097653	3.675114665	5.482614773	5.626231757	7.750229416	5.112912549
YPL233W	0.146591372	0.108812276	0.131215683	0.150034297	0.0961051	2.264539834	3.438406738	2.731666687	2.669090751	2.184820136
YPL234C	0.14783099	0.088299896	0.066540309	0.149058984	0.089511652	9.998938719	10.99590349	9.706175727	15.42389958	10.28725417
YPL235W	0.161439439	0.127712554	0.147005713	0.145019762	0.143468682	1.945978574	2.402236452	2.701473621	2.189818765	1.797010436
YPL236C	0.090937683	0.090546122	0.079736223	0.101805233	0.091065935	3.217721273	2.241982808	2.501225514	2.106023329	3.02540498
YPL237W	0.21179401	0.23917871	0.247865777	0.383136361	0.256767565	2.7446666	3.008094348	2.67563985	3.556992656	2.913253852
YPL238C	0.175169985	0.111186051	0.108788772	0.140011531	0.114621764	2.753746031	3.404986692	2.322742989	2.746511013	2.370310306
YPL239W	0.22709375	0.186463975	0.204805749	0.232815496	0.200620845	9.744951697	9.709187134	12.07966341	10.81017655	8.785916322
YPL240C	0.571197649	0.427771547	0.342091631	0.397819776	0.390510262	15.29756875	19.34158855	19.88002341	17.47953712	18.17996852
YPL241C	0.035836414	0.029556341	0.03993048	0.041166066	0.036522897	0.941762901	0.895467933	0.907116234	0.949047383	0.85040606
YPL242C	0.094363396	0.076401509	0.047141351	0.085456609	0.070442084	3.184227468	1.897673403	1.558002761	2.167371767	1.813215059
YPL243W	0.093770104	0.097506693	0.101058468	0.092508356	0.113265733	2.698811434	3.081780792	2.689788719	3.003704731	3.550017484
YPL244C	0.103736973	0.094398668	0.11346471	0.103383023	0.122008922	1.477253357	1.339451783	1.300413472	1.299744599	1.144032753
YPL245W	0.071570366	0.078073008	0.076673726	0.071040437	0.067892388	0.885698725	0.956811827	0.975772756	0.897081693	0.918659141
YPL246C	0.099024641	0.090333799	0.099683875	0.108397646	0.07918651	1.428653161	1.182464983	1.548061312	1.255719437	1.111728738
YPL247C	0.044762332	0.044099032	0.041438305	0.039269808	0.033309437	1.177487708	1.120813448	1.180873533	0.885051258	1.047152466
YPL248C	0.045541511	0.059256926	0.054841789	0.057051664	0.0526067	1.284757205	1.640960296	1.681194507	1.309539503	1.469044691
YPL249C	0.051770521	0.055983469	0.050097816	0.048932363	0.054574399	2.26750343	2.340910743	2.747382983	2.695172269	2.64986028
YPL250C	0.208329777	0.368908085	0.473667162	0.420072395	0.556052522	1.338811435	1.709839831	1.405360016	1.650443679	1.825257326
YPL251W	0.084357409	0.085851796	0.11054639	0.098284352	0.062837734	8.495313641	7.852223207	6.421098034	10.77463891	5.10002176
YPL252C	0.129043262	0.122687795	0.124320797	0.115567274	0.116648474	9.755355697	10.79039923	9.474282107	10.09352579	8.42283473
YPL253C	0.067665246	NA	0.05889198	0.088993532	0.06989027	1.725520402	1.456009406	1.122355404	1.996849381	1.289036041
YPL254W	0.048700458	0.052140749	0.04772158	0.047161865	0.051069349	0.780457193	0.818780811	0.739187055	0.734821612	0.71953374
YPL255W	0.065791974	0.064320925	0.056066345	0.071321401	0.057153645	3.903965929	3.680140387	3.057217486	4.120196347	3.058325184
YPL256C	0.074895528	0.082190442	0.090070813	0.085087736	0.084785309	8.244046955	6.689086836	6.079874552	6.728761849	5.998002324
YPL257W	0.042145401	0.026935194	0.033254698	0.042134541	0.032194182	NA	NA	NA	NA	NA
YPL258C	0.029653787	0.031025152	0.028538756	0.029589907	0.035860594	0.273503975	0.247047731	0.286608998	0.317851278	0.308207737
YPL259C	0.066215532	0.076352259	0.075785676	0.078986042	0.080203995	2.973361196	3.033863507	3.030223291	3.167796627	2.788449503
YPL260W	0.087470984	0.085969103	0.092820233	0.105347696	0.094874196	1.664983462	1.538022478	1.611508387	1.668993728	1.641784172
YPL261C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YPL262W	0.057248103	0.063822474	0.058279643	0.064507479	0.057304314	2.987009812	3.070556083	3.012256669	3.34871258	2.70479977
YPL263C	0.089771555	0.082210236	0.088834748	0.090609961	0.086610923	3.934473701	3.656567495	3.786118539	4.335389989	3.293896556
YPL264C	0.079136614	0.083929264	0.077736601	0.084478446	0.074096818	3.588924245	2.306620712	3.234997993	2.351272501	3.455202426
YPL265W	0.120162431	0.113040034	0.121370539	0.107724203	0.123721146	1.295773407	1.356413561	1.367219139	1.449772718	1.427146288
YPL266W	0.081799608	0.054148449	0.068977333	0.071040868	0.059994211	3.246167769	3.090222744	2.295057257	3.408835274	2.329201553
YPL267W	0.052993771	0.040052853	0.058997308	0.055357553	0.050848974	0.767219831	0.859399945	0.793722052	0.934253041	1.004237762
YPL268W	0.06280781	0.060343111	0.069701046	0.074193035	0.070965071	1.392495449	1.210953702	1.336344461	1.596127424	1.331881795
YPL269W	0.025191021	0.031821827	0.025627753	0.025534275	0.026276334	0.803907588	0.831311777	0.912480714	0.994631827	0.883355442
YPL270W	0.050203118	0.046402817	0.052111817	0.059724163	0.05877885	0.730142046	0.825854373	0.790254866	0.793315821	0.838548162
YPL271W	NA	NA	NA	0.063962937	NA	11.92919833	NA	NA	4.728016114	NA
YPL272C	0.018850915	0.019355567	0.024853746	0.021410786	0.022857645	0.343847936	0.362835742	0.389667159	0.33388796	0.306560952
YPL273W	0.07644516	0.062521363	0.071928945	0.069510594	0.054626267	4.942397435	3.495427006	3.862690174	4.013360881	2.86359635
YPL274W	0.080895619	0.087703621	0.084575545	0.082368076	0.081058966	1.158135401	1.152956171	1.207078982	1.153169314	1.226706636
YPL275W	0.019825419	0.017979175	0.01986471	0.018372234	0.017668372	0.277193433	0.199118817	0.275585773	0.276155617	0.227947274
YPL276W	0.034752038	0.023908116	0.023609545	0.026742258	0.021572716	0.941477513	0.784263148	0.769985397	0.848751505	0.615247955
YPL277C	0.008999662	NA	NA	NA	0.00946745	0.302937806	0.384403208	0.408165334	NA	0.320740209
YPL278C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YPL279C	0.049652867	0.040427177	0.055010516	0.055462095	0.058464362	0.854847304	0.665975624	0.676467497	0.727347562	0.667595915
YPL280W	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
YPL281C	0.003333085	0.002868887	0.002418526	0.003287578	0.002725522	0.180537128	0.188070999	0.17823697	0.17813255	0.160703054
YPR001W	0.023667062	0.02068038	0.023636799	0.02033235	0.022926472	0.575507063	0.430934651	0.584865133	0.413899837	0.436952754
YPR002W	0.055332393	0.044520375	0.04724896	0.051283146	0.052382359	0.580827398	0.568569608	0.495578081	0.412711407	0.361764365
YPR003C	0.016326267	0.019287203	0.016638688	0.018216894	0.017280854	0.429660193	0.545013378	0.514631452	0.469739151	0.480397171
YPR004C	0.146296922	0.13210103	0.136933183	0.145968656	0.135404466	2.954672524	2.181360361	2.146422243	2.076682589	2.677039689
YPR005C	0.018246137	0.015281924	0.01675222	0.01907546	0.021070977	0.610593763	0.529804764	0.370444648	0.489836761	0.530105706
YPR006C	0.012402856	0.01195108	0.014377929	0.012889077	0.013962642	0.214975228	0.240104103	0.279900182	0.215557961	0.275571612
YPR007C	0.003011923	NA	0.003342151	0.002993467	0.002969872	NA	NA	NA	NA	0.054954521
YPR008W	0.123341325	0.107969873	0.115002299	0.131327735	0.126503088	2.436700256	2.280574796	2.319213822	2.178846999	2.163546616
YPR009W	0.055472445	0.073525862	0.078491705	0.091781035	0.073134106	1.449196332	1.161384444	1.110262965	1.593573155	1.193427659
YPR010C	0.124529769	0.154420225	0.191038359	0.158254086	0.143160199	8.129854308	9.314761122	8.291829871	8.134344449	7.673403694
YPR011C	0.065146994	0.057587247	0.054469646	0.060393646	0.059187994	0.232651075	NA	NA	NA	0.200366433
